property_name,society,price,area,areawithtype,property_id,link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,furnishing_details,features,nearby_location
"4 BHK Independent Builder Floor in B Block Sushant Lok Phase 1, Gurgaon","B Block Sushant Lok Phase 1, Gurgaon",₹7 Cr,"₹15,556 /sqft","4,500 sqft (418 sqm) Carpet Area",B81731968,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-b-block-sushant-lok-phase-1-gurgaon-4500-sq-ft-r1-spid-B81731968,4 Bedrooms,4 Bathrooms,3 Balconies,Servant Room,4th   of 4 Floors,North-West,0 to 1 Year Old,"['1 Water Purifier', '7 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '22 Light', '5 AC', '1 Modular Kitchen', '1 Chimney', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Water purifier', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Separate entry for servant room', 'Recently Renovated', 'Bank Attached Property', 'Visitor Parking', 'Natural Light', 'Internet/wi-fi connectivity', 'Low Density Society', 'Fitness Centre / GYM', 'Club house / Community Center']","['Kotak mahindra bank ATM', 'CCD', 'Belgian Waffle', 'The Chicken Boat', 'Gupta', 'Bahrisons library', 'Sector 42-43 metro station', 'Arihant Hospital', 'Roots', 'Balaji Vegetarian Paradise', 'Rbs ATM', 'Hdfc ATM', 'Pizza Hut', 'Huda city centre metro station', 'Fat', 'Dr. Naval Mendiratta', 'Icici bank', 'Blue Tokai Coffee Roasters', 'Drunken Monkey', 'New Life Church', 'Chikitsa', 'Mantis Eye LLP', 'Ncr library', 'Hanuman Mandir', 'PK Online', 'Umkal Hospital', 'Sidhesh Hospital Gurgaon', 'Sitaram Bhartia', 'Bharat petroleum', 'Standard chartered ATM', 'Hdfc bank ATM', 'Marwah Clinic', 'Guardian Pharmacy', 'Hdfc bank', 'Nowhere Brewpub and cafe', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Axis bank', 'Starbucks', 'Centre For Sight Gurgaon Sector 29', 'Barbecue Grill', 'PWO house', 'Dawnbit', 'Paras Hospital Gurgaon', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Stones2milestones', 'Naveidyam', 'Iffco chowk metro station', 'Dighent cafe']"
"4 BHK Independent Builder Floor in Sector 67A, Gurgaon",Ansal API Versalia,₹2.75 Cr,"₹10,377 /sqft","2,650 sqft (246 sqm) Super Built-up Area",F84555716,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-versalia-sector-67a-gurgaon-2650-sq-ft-spid-F84555716,4 Bedrooms,4 Bathrooms,2 Balconies,"Pooja Room,Servant Room",2nd   of 4 Floors,East,0 to 1 Year Old,"['5 Wardrobe', '8 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '33 Light', '1 Curtains', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Sector 66 Main Rd', 'Pulse Multispecility Hospital', 'Badshahpur Sohna Rd Highway', 'DPS International Edge', 'Airia Mall', 'Indira Gandhi Intl Airport', 'Park Hospital', 'Garhi Harsaru Junction', 'Sector 55-56 Metro Station']"
"3 BHK Independent Builder Floor in Sector 89, Gurgaon",Smart World Gems,₹1.7 Cr,"₹11,378 /sqft","1,494 sqft (139 sqm) Super Built-up Area",J85466266,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1494-sq-ft-spid-J85466266,3 Bedrooms,3 Bathrooms,2 Balconies,Study Room,1st   of 4 Floors,East,1 to 5 Year Old,,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Manesar Golf Course', 'RPS International School', 'Nakhrola Stadium', 'AS Business Park', 'Gurgaon Railway Station', 'Airia Mall', 'Dwarka Expy', 'Holiday Inn Gurugram Sector 90', 'SGT University', 'AapnoGhar (Resort,Water, Amusement Park)', 'Genesis Hospital Sector 84', 'Millennium City Centre Gurugram', 'Indira Gandhi International Airport']"
"3 BHK Independent Builder Floor in Sector 89, Gurgaon",Smart World Gems,₹1.65 Cr,"₹11,044 /sqft","1,494 sqft (139 sqm) Super Built-up Area",C85382574,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1494-sq-ft-spid-C85382574,3 Bedrooms,3 Bathrooms,2 Balconies,Study Room,2nd   of 4 Floors,North-East,1 to 5 Year Old,,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Manesar Golf Course', 'RPS International School', 'Nakhrola Stadium', 'AS Business Park', 'Gurgaon Railway Station', 'Airia Mall', 'Dwarka Expy', 'Holiday Inn Gurugram Sector 90', 'SGT University', 'AapnoGhar (Resort,Water, Amusement Park)', 'Genesis Hospital Sector 84', 'Millennium City Centre Gurugram', 'Indira Gandhi International Airport']"
"3 BHK Independent Builder Floor in Block C, Sushant Lok Phase 1, Gurgaon","Block C, Sushant Lok Phase 1, Gurgaon",₹3.25 Cr,"₹16,752 /sqft","1,940 sqft (180 sqm) Super Built-up Area",V84422444,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-1940-sq-ft-spid-V84422444,3 Bedrooms,3 Bathrooms,2 Balconies,Others,3rd   of 4 Floors,North-East,0 to 1 Year Old,"['1 Water Purifier', '5 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '30 Light', '5 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '3 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Lift(s)', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']","['Kotak mahindra bank ATM', 'CCD', 'Belgian Waffle', 'The Chicken Boat', 'Gupta', 'Bahrisons library', 'Sector 42-43 metro station', 'Arihant Hospital', 'Balaji Vegetarian Paradise', 'Rbs ATM', 'Hdfc ATM', 'Huda city centre metro station', 'Sagar Ratna', 'Fat', 'Dr. Naval Mendiratta', 'Icici bank', 'Blue Tokai Coffee Roasters', 'Drunken Monkey', 'New Life Church', 'Chikitsa', 'Mantis Eye LLP', 'Two Horizon Center', 'Ncr library', 'Hanuman Mandir', 'PK Online', 'Sitaram Bhartia', 'Bharat petroleum', 'Cafe Tonini', 'Standard chartered ATM', 'Hdfc bank ATM', 'Shophouse by Kylin', 'Guardian Pharmacy', 'Hdfc bank', 'Clock tower', 'Nowhere Brewpub and cafe', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Axis bank', 'Sector 53-54 metro station', 'Starbucks', 'School of Inspired Leadership SOIL', 'PWO house', ""Carl's Jr."", 'Dawnbit', 'Paras Hospital Gurgaon', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Stones2milestones', 'Naveidyam']"
"3 BHK Independent Builder Floor in Block C, Sushant Lok Phase 1, Gurgaon","Block C, Sushant Lok Phase 1, Gurgaon",₹2.95 Cr,"₹15,206 /sqft","1,940 sqft (180 sqm) Super Built-up Area",Q84422188,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-1940-sq-ft-spid-Q84422188,3 Bedrooms,3 Bathrooms,2 Balconies,Others,2nd   of 4 Floors,East,0 to 1 Year Old,"['1 Water Purifier', '5 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '30 Light', '5 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '3 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Lift(s)', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Park', 'Bank Attached Property', 'Visitor Parking', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']","['Kotak mahindra bank ATM', 'CCD', 'Belgian Waffle', 'The Chicken Boat', 'Gupta', 'Bahrisons library', 'Sector 42-43 metro station', 'Arihant Hospital', 'Balaji Vegetarian Paradise', 'Rbs ATM', 'Hdfc ATM', 'Huda city centre metro station', 'Sagar Ratna', 'Fat', 'Dr. Naval Mendiratta', 'Icici bank', 'Blue Tokai Coffee Roasters', 'Drunken Monkey', 'New Life Church', 'Chikitsa', 'Mantis Eye LLP', 'Two Horizon Center', 'Ncr library', 'Hanuman Mandir', 'PK Online', 'Sitaram Bhartia', 'Bharat petroleum', 'Cafe Tonini', 'Standard chartered ATM', 'Hdfc bank ATM', 'Shophouse by Kylin', 'Guardian Pharmacy', 'Hdfc bank', 'Clock tower', 'Nowhere Brewpub and cafe', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Axis bank', 'Sector 53-54 metro station', 'Starbucks', 'School of Inspired Leadership SOIL', 'PWO house', ""Carl's Jr."", 'Dawnbit', 'Paras Hospital Gurgaon', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Stones2milestones', 'Naveidyam']"
"3 BHK Independent Builder Floor in Block-A, DLF City Phase 1, Gurgaon",DLF Phase 1 Ultra Luxury Builder Floors,₹3.1 Cr,"₹22,142 /sqft","1,400 sqft (130 sqm) Carpet Area",N83776434,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-ultra-luxury-builder-floors-block-a-dlf-city-phase-1-gurgaon-1400-sq-ft-spid-N83776434,3 Bedrooms,4 Bathrooms,2 Balconies,Servant Room,3rd   of 4 Floors,North-East,0 to 1 Year Old,"['3 Wardrobe', '6 Fan', '1 Exhaust Fan', '4 Geyser', '11 Light', '1 Modular Kitchen', '4 AC', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Lift(s)', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Park']","['Kotak mahindra bank ATM', 'CCD', 'Arya Samaj Mandir', 'Mg road metro station', 'Sikandarpur rmrg metro station', 'Religare Wellness', 'Belgian Waffle', 'PVR Metropolitan', 'Bahrisons library', 'PVR Cinames', 'Lord Krishna Hospital', 'Kotak mahindra bank', 'DT Cinemas', 'Jain Bhawan', 'Divine Look Clinic Centre 1', 'Sikka Maternity And Surgical Center', 'Uma Sanjeevani Health Centre And Hospital', 'American Montessori', 'Food Court', 'Fat', 'Sikandarpur metro station', 'Blue Tokai Coffee Roasters', 'Drunken Monkey', 'Hanuman Mandir', 'Surgi Center Clinic', 'Sidhesh Hospital Gurgaon', 'Indusind bank', 'Sitaram Bhartia', 'Pan Bangkok', 'Axis bank ATM', 'Standard chartered ATM', 'Hsbc bank', 'Hdfc bank', 'Nowhere Brewpub and cafe', 'Axis bank', 'MGF Metropolitan', 'Starbucks', 'Sikanderpur metro station', 'Dlf phase 1 metro station', 'Lord krishna bank', 'Barbecue Grill', 'Emaar Business Park', 'NutrioBox Gurugram', '98.4', 'Guardian', 'Abn amro bank', 'Dighent cafe']"
"5 BHK Independent Builder Floor in DLF Phase 2, Gurgaon",DLF City Plots Phase 2,₹17.75 Cr,"₹27,307 /sqft","6,500 sqft (604 sqm) Super Built-up Area",D83724400,https://www.99acres.com/5-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-city-plots-phase-2-dlf-phase-2-gurgaon-6500-sq-ft-spid-D83724400,5 Bedrooms,6 Bathrooms,3 Balconies,"Servant Room,Store Room,Pooja Room",3rd   of 4 Floors,North,0 to 1 Year Old,"['5 Wardrobe', '9 Fan', '1 Exhaust Fan', '6 Geyser', '1 Stove', '1 Microwave', '20 Light', '8 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Centrally Air Conditioned', 'Lift(s)', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']","['The Bristol Hotel, Gurgaon', 'Emaar Business Park', 'Ambience Golf Greens', 'MG Road Station', 'Sahara Mall', 'Delhi Public School', 'Nehru Stadium', 'Gurgaon - Delhi Expy', 'Appu Ghar', 'Indira Gandhi International Airport', 'Umkal Hospital, Gurgaon', 'Gurgaon, Old Railway']"
"4 BHK Independent Builder Floor in Sector 84, Gurgaon",SS Linden Floors,₹3 Cr,"₹10,714 /sqft","2,800 sqft (260 sqm) Carpet Area",K84290030,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-84-gurgaon-2800-sq-ft-spid-K84290030,4 Bedrooms,4 Bathrooms,3+ Balconies,Servant Room,3rd   of 4 Floors,East,0 to 1 Year Old,"['4 Geyser', '1 Stove', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Piped-gas', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity']","['HP Petrol Pump', 'KFC', 'Pizza Hut', 'Indian Oil', 'Orris Community Center', 'S.R.S. Hospital and Critical Care Unit', 'Essar Petrol Pump', 'Petrol Pump Indian Oil']"
"4 BHK Independent Builder Floor in Sector 52, Gurgaon",Ardee City,₹3.25 Cr,"₹14,772 /sqft","2,700 sqft (251 sqm) Super Built-up Area",T85022902,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ardee-city-sector-52-gurgaon-2700-sq-ft-spid-T85022902,4 Bedrooms,4 Bathrooms,3 Balconies,"Servant Room,Pooja Room",1st   of 4 Floors,East,0 to 1 Year Old,"['5 Wardrobe', '6 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '42 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Water purifier', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting']","['Oysters Water Park', 'Paras Hospitals', 'Sushant University', 'Kanhai Colony', 'Millennium', 'Ardee Mall', 'Taj City', 'sector 54 chowk', 'Tau Devi', 'IGI', 'Gurugram Public']"
"3 BHK Independent Builder Floor in Sector 46, Gurgaon",Huda Sector 46,₹2.7 Cr,"₹14,697 /sqft","1,837 sqft (171 sqm) Super Built-up Area",I85293994,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-46-gurgaon-1837-sq-ft-spid-I85293994,3 Bedrooms,3 Bathrooms,2 Balconies,Pooja Room,2nd   of 4 Floors,North-East,0 to 1 Year Old,"['1 Water Purifier', '5 Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', '10 Light', '1 Modular Kitchen', '1 Curtains', '5 AC', '1 Chimney', '3 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Water purifier', 'Centrally Air Conditioned', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Dr. Aruna Kalra', 'Raheja Mall', 'Delhi Public School Primary Section', 'Dr. Naresh Pandita', 'Dispencery', 'Gurugram University', 'St. Angels Jr', 'Madison and Pike', 'Pernod Ricard Charitable Dispensary', 'Dr. Anuj Sharma', 'Manav Rachna Swimming Pool', 'Bones Clinic - Orthopaedics', ""DR AKRAM JAWED'S THE UPPER LIMB CLINIC"", 'Apollo Pharmacy', 'Meher Clinic', 'Skin Clinic', 'Icici bank ATM', 'McKinsey & Company', 'Samvit Health Care', 'Gardian Pharmacy', 'St. Angels Sr', 'State bank of india ATM', 'India Oil', 'Vishesh Dental', 'KFC', 'Manav Rachna School', 'Kamla International', 'Wembley estate club', 'Park Hospital Gurgaon', 'Axis bank ATM', 'Standard chartered ATM', 'SRS Cinemas', 'Om Sweets', 'Hdfc bank', 'Vatsalya Clinic', 'Haldiram', 'Raj Restaurant', 'Sukhmani Hospital Pvt. Ltd', 'Medanta', 'Amity Global School', 'Wellness Eye Centre', 'School of Inspired Leadership SOIL', 'India', 'Dawnbit', 'Best Urologist Atcomplete Family Clinic', 'Genius', 'Neelkanth Health Care', 'CR Model Public School']"
"3 BHK Independent Builder Floor in Sector 70A, Gurgaon",BPTP Green Oaks,₹2 Cr,"₹14,814 /sqft","1,350 sqft (125 sqm) Carpet Area",A85173822,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-bptp-green-oaks-sector-70a-gurgaon-1350-sq-ft-spid-A85173822,3 Bedrooms,2 Bathrooms,2 Balconies,"Pooja Room,Servant Room",2nd   of 4 Floors,North-East,1 to 5 Year Old,"['3 Wardrobe', '4 Fan', '1 Exhaust Fan', '2 Geyser', '30 Light', '1 Modular Kitchen', '1 Chimney', '4 AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Visitor Parking', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Club house / Community Center']","['Kunskapsskolan International School', 'Golden Greens Golf & Resorts', 'Raheja Mall', 'Gurugram University', 'Southern Peripheral Road', 'Nehru Stadium', 'Basai Dhankot Railway Station', 'Appu Ghar', 'Hyatt Regency Gurugram', 'Park Hospital', 'Millennium City Centre Gurugram', 'Indira Gandhi International Airport']"
"4 BHK Independent Builder Floor in Supermart-1, Gurgaon","Supermart-1, Gurgaon",₹4.1 Cr,"₹16,872 /sqft","2,430 sqft (226 sqm) Carpet Area",Y84917660,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-supermart-1-gurgaon-2430-sq-ft-spid-Y84917660,4 Bedrooms,4 Bathrooms,2 Balconies,"Study Room,Servant Room",4th   of 4 Floors,South,1 to 5 Year Old,"['6 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '32 Light', '4 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Visitor Parking']","['Kotak mahindra bank ATM', 'CCD', 'Belgian Waffle', 'The Chicken Boat', 'Gupta', 'Bahrisons library', 'Sector 42-43 metro station', 'Arihant Hospital', 'Balaji Vegetarian Paradise', 'Rbs ATM', 'Hdfc ATM', 'Huda city centre metro station', 'The shopping mall', 'Sagar Ratna', 'Fat', 'Dr. Naval Mendiratta', 'Icici bank', 'Blue Tokai Coffee Roasters', 'Drunken Monkey', 'New Life Church', 'Chikitsa', 'Mantis Eye LLP', 'Two Horizon Center', 'Ncr library', 'Hanuman Mandir', 'PK Online', 'Sitaram Bhartia', 'Bharat petroleum', 'Cafe Tonini', 'Standard chartered ATM', 'Hdfc bank ATM', 'Marwah Clinic', 'The Dental Lounge', 'Guardian Pharmacy', 'Hdfc bank', 'Nowhere Brewpub and cafe', 'Shophouse by Kylin', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Axis bank', 'Starbucks', 'Dlf phase 1 metro station', 'PWO house', ""Carl's Jr."", 'Paras Hospital Gurgaon', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Stones2milestones', 'Naveidyam', 'Dighent cafe']"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",palam vihar,₹4.5 Cr,"₹9,615 /sqft","4,680 sqft (435 sqm) Super Built-up Area",G85565262,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-spid-G85565262,4 Bedrooms,4 Bathrooms,2 Balconies,"Pooja Room,Study Room,Servant Room",1st   of 4 Floors,East,1 to 5 Year Old,"['4 Wardrobe', '13 Fan', '1 Exhaust Fan', '5 Geyser', '30 Light', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']","['Metro Hospital and Heart Institute Gurgaon', 'THE NORTHCAP UNIVERSITY', 'Chiranjiv Bharati School', 'Pizza Hut', 'Oriental bank of commerce', ""McDonald's"", 'Ansals Plaza above ground car parking', 'Big Cinemas', ""DR KAPOOR'S Dental Care and Implant Centre"", 'Palam triangle', 'Bijwasan railway station', 'Pind Baluchi', 'Om Sweets', 'Axis bank', 'Ansals plaza underground car parking', 'Palam Vihar Vyapar kendra', 'Kalyan Hospital Gurgaon', 'HUDA sector 23 parking', 'Swiss Cottage school', 'Cafe Coffee Day', 'Ram Mandir', 'HUDA Sector 23 Market', 'Palam vihar railway station', 'Masti ki Pathshala Teach India', ""Domino's Pizza"", 'Punjab national bank', 'Moti Mahal']"
"4 BHK Independent Builder Floor in Sector 67, Gurgaon",Ansal API Esencia,₹4.2 Cr,"₹11,111 /sqft","3,780 sqft (351 sqm) Carpet Area",R86208022,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-esencia-sector-67-gurgaon-3780-sq-ft-spid-R86208022,4 Bedrooms,5 Bathrooms,2 Balconies,"Pooja Room,Servant Room,Study Room",2nd   of 4 Floors,East,0 to 1 Year Old,"['13 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '26 Light', '1 Chimney', '6 AC', '1 Modular Kitchen', '1 Curtains', '6 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Park', 'Visitor Parking', 'Waste Disposal']","['Max, Fortis', 'Pathways', 'Golf Course Road', 'Apollo', 'Amity', 'DPS', 'GD Goenka', 'Proposed Metro corridor', 'Artemis', 'Medicity', 'N.H-8', 'Shiskshantar']"
